dataset,metric,reference,comparator,comparator_display,paired_count,reference_mean,comparator_mean,paired_gap_comparator_minus_dire_mean,paired_gap_sample_sd,paired_mean_95pct_low,paired_mean_95pct_high,relative_gap,paired_log2_ratio_mean,paired_log2_ratio_sample_sd,minimum_comparator,minimum_dire,paired_gap_values,paired_layout_subset_ids,interpretation
blobs,dtw_beta0,dire,dire_topology,DiRe (topology preset),20,4.719861085783217,4.707462548265612,-0.012398537517604913,0.0469494188118702,-0.03437154189460256,0.009574466859392729,-0.0026268861079303337,-0.003768754992708743,0.014333024519816748,4.633146870113608,4.643691970830997,"[-0.07087531665200153,-0.01231240640337461,0.000813024068776258,-0.034375493130698764,0.01644233090131486,-0.02023329430281784,0.03657747877924322,0.008591501714310112,-0.07114968220678808,0.06596574142609501,-0.004025225275793964,-0.12557685312128442,0.050245350622220464,0.03187793894645452,-0.017243697531823976,-0.03492310632274176,0.021456431198534354,-0.020858796294107584,-0.07302108410360209,0.004654407335987543]","[{""layout_seed"":42,""subset_seed"":1042,""indices_sha256"":""f21a6049aecd66457998ee8110618e72e93f0b8a7dca99d89354d300c1227f94""},{""layout_seed"":43,""subset_seed"":1043,""indices_sha256"":""4f4b2f59b597ed6a6289677b5380c5734ea1b9a6d9461db4459ee25ce256f1cf""},{""layout_seed"":44,""subset_seed"":1044,""indices_sha256"":""7b240478418ffe4e85da0391fb37b2c71f880fb7840cafb162ee95f18d69b2f2""},{""layout_seed"":45,""subset_seed"":1045,""indices_sha256"":""e2da847cde724d51bc98e40ef26a113a40793ca246f2d0ae12653044b1306f0e""},{""layout_seed"":46,""subset_seed"":1046,""indices_sha256"":""dd926a2ac07c39394ce769aa4c154a0ad4c328f1488628d453412625130f39db""},{""layout_seed"":47,""subset_seed"":1047,""indices_sha256"":""ca1d9fe953c53db333ab30391e8478aea8ff0262edf1be95a4d1c7ace11c6e2c""},{""layout_seed"":48,""subset_seed"":1048,""indices_sha256"":""4339ec215f1367435ab66440f1dca119ec07c63601bc6d435543730cdce20c64""},{""layout_seed"":49,""subset_seed"":1049,""indices_sha256"":""03aa2b39735a07362b898e09054bd4358358c9119084afa4e3be9f46cce1cf2a""},{""layout_seed"":50,""subset_seed"":1050,""indices_sha256"":""2df0442a26b31945a518a260b90224db8085616e444c38a1137bb12cd0c9f26c""},{""layout_seed"":51,""subset_seed"":1051,""indices_sha256"":""7df13e5b264af41ae8ae36df92359ac85ad4e1a86bd1291c8a0c9fc464b59a5a""},{""layout_seed"":52,""subset_seed"":1052,""indices_sha256"":""2d09cff7ce712cc34bf6067c83fc7837ec7e4e521b6e5fc082fc99cbf466753e""},{""layout_seed"":53,""subset_seed"":1053,""indices_sha256"":""7ab71e8644011afede30ae56e15ad19431d77e02d83548325da6af8837dfcd7d""},{""layout_seed"":54,""subset_seed"":1054,""indices_sha256"":""28bd194842383ab9fe7a444f497dc98c8ab2c6e54ef251b2b0ae9dfa6fd93eab""},{""layout_seed"":55,""subset_seed"":1055,""indices_sha256"":""2159089aeb7aef262563dfe98e85c3e537a025241e9b0cc2022dfef23a0bd790""},{""layout_seed"":56,""subset_seed"":1056,""indices_sha256"":""d857259751ce5fdac0deb773ec165c5053ff1866d5ad1017addcc736c7f47c10""},{""layout_seed"":57,""subset_seed"":1057,""indices_sha256"":""a86469a2f149e30b9e942084ff4386bed5af010f3149a4cc1a267911fb8a3414""},{""layout_seed"":58,""subset_seed"":1058,""indices_sha256"":""572bc10bda3007e87939e769bc9203729935e1192e822bccc8ecfd9aa4588a8c""},{""layout_seed"":59,""subset_seed"":1059,""indices_sha256"":""a4883fdba8984f06f62147152122ef348a77056745b35709a8ebbef3acb5ef10""},{""layout_seed"":60,""subset_seed"":1060,""indices_sha256"":""1b6dd378b9c2c669937b8f1619511d79814ea46a787d61433830d768f3ea575f""},{""layout_seed"":61,""subset_seed"":1061,""indices_sha256"":""b86253350f41076f23d3730930a753b3fdbe2b12d7c5db52f7513a429da00e57""}]",practically comparable (within 5%)
blobs,dtw_beta1,dire,dire_topology,DiRe (topology preset),20,7.946147423558995,8.446827610335509,0.500680186776515,0.23649865513769897,0.38999540907313557,0.6113649644798945,0.06300917414294155,0.0887170683625472,0.043467776522297844,7.887863159286426,7.3439632696267525,"[0.6123855090306023,0.7396891637831038,0.5063974072651636,0.6269465087392181,0.08091454403480558,0.3427590202253352,0.29816184743981644,0.7728373626424734,0.2569542323308456,0.8870452448500936,0.3736141475947523,0.5580863494943653,0.6799587554144271,0.22948609012194332,0.3039553549309897,0.7858048010471741,0.6022101251775283,0.8027163358826543,0.2251295858179514,0.3285513497070589]","[{""layout_seed"":42,""subset_seed"":1042,""indices_sha256"":""f21a6049aecd66457998ee8110618e72e93f0b8a7dca99d89354d300c1227f94""},{""layout_seed"":43,""subset_seed"":1043,""indices_sha256"":""4f4b2f59b597ed6a6289677b5380c5734ea1b9a6d9461db4459ee25ce256f1cf""},{""layout_seed"":44,""subset_seed"":1044,""indices_sha256"":""7b240478418ffe4e85da0391fb37b2c71f880fb7840cafb162ee95f18d69b2f2""},{""layout_seed"":45,""subset_seed"":1045,""indices_sha256"":""e2da847cde724d51bc98e40ef26a113a40793ca246f2d0ae12653044b1306f0e""},{""layout_seed"":46,""subset_seed"":1046,""indices_sha256"":""dd926a2ac07c39394ce769aa4c154a0ad4c328f1488628d453412625130f39db""},{""layout_seed"":47,""subset_seed"":1047,""indices_sha256"":""ca1d9fe953c53db333ab30391e8478aea8ff0262edf1be95a4d1c7ace11c6e2c""},{""layout_seed"":48,""subset_seed"":1048,""indices_sha256"":""4339ec215f1367435ab66440f1dca119ec07c63601bc6d435543730cdce20c64""},{""layout_seed"":49,""subset_seed"":1049,""indices_sha256"":""03aa2b39735a07362b898e09054bd4358358c9119084afa4e3be9f46cce1cf2a""},{""layout_seed"":50,""subset_seed"":1050,""indices_sha256"":""2df0442a26b31945a518a260b90224db8085616e444c38a1137bb12cd0c9f26c""},{""layout_seed"":51,""subset_seed"":1051,""indices_sha256"":""7df13e5b264af41ae8ae36df92359ac85ad4e1a86bd1291c8a0c9fc464b59a5a""},{""layout_seed"":52,""subset_seed"":1052,""indices_sha256"":""2d09cff7ce712cc34bf6067c83fc7837ec7e4e521b6e5fc082fc99cbf466753e""},{""layout_seed"":53,""subset_seed"":1053,""indices_sha256"":""7ab71e8644011afede30ae56e15ad19431d77e02d83548325da6af8837dfcd7d""},{""layout_seed"":54,""subset_seed"":1054,""indices_sha256"":""28bd194842383ab9fe7a444f497dc98c8ab2c6e54ef251b2b0ae9dfa6fd93eab""},{""layout_seed"":55,""subset_seed"":1055,""indices_sha256"":""2159089aeb7aef262563dfe98e85c3e537a025241e9b0cc2022dfef23a0bd790""},{""layout_seed"":56,""subset_seed"":1056,""indices_sha256"":""d857259751ce5fdac0deb773ec165c5053ff1866d5ad1017addcc736c7f47c10""},{""layout_seed"":57,""subset_seed"":1057,""indices_sha256"":""a86469a2f149e30b9e942084ff4386bed5af010f3149a4cc1a267911fb8a3414""},{""layout_seed"":58,""subset_seed"":1058,""indices_sha256"":""572bc10bda3007e87939e769bc9203729935e1192e822bccc8ecfd9aa4588a8c""},{""layout_seed"":59,""subset_seed"":1059,""indices_sha256"":""a4883fdba8984f06f62147152122ef348a77056745b35709a8ebbef3acb5ef10""},{""layout_seed"":60,""subset_seed"":1060,""indices_sha256"":""1b6dd378b9c2c669937b8f1619511d79814ea46a787d61433830d768f3ea575f""},{""layout_seed"":61,""subset_seed"":1061,""indices_sha256"":""b86253350f41076f23d3730930a753b3fdbe2b12d7c5db52f7513a429da00e57""}]",DiRe has lower discrepancy
blobs,dtw_beta0,dire,cuml_umap,cuML UMAP,20,4.719861085783217,4.622934509669156,-0.09692657611406093,0.03739519412240215,-0.11442806569421464,-0.07942508653390722,-0.020535895941093542,-0.029914123143152095,0.011451414008481634,4.581460392305913,4.643691970830997,"[-0.18228132631926197,-0.06872003011637684,-0.09181696045589494,-0.13262729230397063,-0.05161052906678343,-0.14132640522855056,-0.060052354753115544,-0.10283917550534838,-0.14427528413452517,-0.10600667584494605,-0.10244571001124037,-0.13316123782822675,-0.06223157852508443,-0.049794626467856595,-0.1000812165120406,-0.05823885896176151,-0.05426902548470469,-0.1112161191920844,-0.11633030494919616,-0.06920681062024947]","[{""layout_seed"":42,""subset_seed"":1042,""indices_sha256"":""f21a6049aecd66457998ee8110618e72e93f0b8a7dca99d89354d300c1227f94""},{""layout_seed"":43,""subset_seed"":1043,""indices_sha256"":""4f4b2f59b597ed6a6289677b5380c5734ea1b9a6d9461db4459ee25ce256f1cf""},{""layout_seed"":44,""subset_seed"":1044,""indices_sha256"":""7b240478418ffe4e85da0391fb37b2c71f880fb7840cafb162ee95f18d69b2f2""},{""layout_seed"":45,""subset_seed"":1045,""indices_sha256"":""e2da847cde724d51bc98e40ef26a113a40793ca246f2d0ae12653044b1306f0e""},{""layout_seed"":46,""subset_seed"":1046,""indices_sha256"":""dd926a2ac07c39394ce769aa4c154a0ad4c328f1488628d453412625130f39db""},{""layout_seed"":47,""subset_seed"":1047,""indices_sha256"":""ca1d9fe953c53db333ab30391e8478aea8ff0262edf1be95a4d1c7ace11c6e2c""},{""layout_seed"":48,""subset_seed"":1048,""indices_sha256"":""4339ec215f1367435ab66440f1dca119ec07c63601bc6d435543730cdce20c64""},{""layout_seed"":49,""subset_seed"":1049,""indices_sha256"":""03aa2b39735a07362b898e09054bd4358358c9119084afa4e3be9f46cce1cf2a""},{""layout_seed"":50,""subset_seed"":1050,""indices_sha256"":""2df0442a26b31945a518a260b90224db8085616e444c38a1137bb12cd0c9f26c""},{""layout_seed"":51,""subset_seed"":1051,""indices_sha256"":""7df13e5b264af41ae8ae36df92359ac85ad4e1a86bd1291c8a0c9fc464b59a5a""},{""layout_seed"":52,""subset_seed"":1052,""indices_sha256"":""2d09cff7ce712cc34bf6067c83fc7837ec7e4e521b6e5fc082fc99cbf466753e""},{""layout_seed"":53,""subset_seed"":1053,""indices_sha256"":""7ab71e8644011afede30ae56e15ad19431d77e02d83548325da6af8837dfcd7d""},{""layout_seed"":54,""subset_seed"":1054,""indices_sha256"":""28bd194842383ab9fe7a444f497dc98c8ab2c6e54ef251b2b0ae9dfa6fd93eab""},{""layout_seed"":55,""subset_seed"":1055,""indices_sha256"":""2159089aeb7aef262563dfe98e85c3e537a025241e9b0cc2022dfef23a0bd790""},{""layout_seed"":56,""subset_seed"":1056,""indices_sha256"":""d857259751ce5fdac0deb773ec165c5053ff1866d5ad1017addcc736c7f47c10""},{""layout_seed"":57,""subset_seed"":1057,""indices_sha256"":""a86469a2f149e30b9e942084ff4386bed5af010f3149a4cc1a267911fb8a3414""},{""layout_seed"":58,""subset_seed"":1058,""indices_sha256"":""572bc10bda3007e87939e769bc9203729935e1192e822bccc8ecfd9aa4588a8c""},{""layout_seed"":59,""subset_seed"":1059,""indices_sha256"":""a4883fdba8984f06f62147152122ef348a77056745b35709a8ebbef3acb5ef10""},{""layout_seed"":60,""subset_seed"":1060,""indices_sha256"":""1b6dd378b9c2c669937b8f1619511d79814ea46a787d61433830d768f3ea575f""},{""layout_seed"":61,""subset_seed"":1061,""indices_sha256"":""b86253350f41076f23d3730930a753b3fdbe2b12d7c5db52f7513a429da00e57""}]",practically comparable (within 5%)
blobs,dtw_beta1,dire,cuml_umap,cuML UMAP,20,7.946147423558995,8.12404044385559,0.1778930202965947,0.36078825322435326,0.00903892012051935,0.3467471204726701,0.022387329458445702,0.03240060366345359,0.06573477504920314,7.250408787875755,7.3439632696267525,"[0.6487954816635195,0.5052188896317293,0.13737385837499438,0.09791529066300164,-0.31149396944927066,-0.06061900598393599,-0.27168536839301005,0.23354358235434347,0.16498478660037108,0.8790862771711483,-0.10241860685680493,0.4572568415623879,0.5138566669870048,-0.2647759433422685,-0.3457863121186451,-0.25220451460871285,0.3921789474747559,0.5626072060446408,0.30139453915319603,0.27263175900344905]","[{""layout_seed"":42,""subset_seed"":1042,""indices_sha256"":""f21a6049aecd66457998ee8110618e72e93f0b8a7dca99d89354d300c1227f94""},{""layout_seed"":43,""subset_seed"":1043,""indices_sha256"":""4f4b2f59b597ed6a6289677b5380c5734ea1b9a6d9461db4459ee25ce256f1cf""},{""layout_seed"":44,""subset_seed"":1044,""indices_sha256"":""7b240478418ffe4e85da0391fb37b2c71f880fb7840cafb162ee95f18d69b2f2""},{""layout_seed"":45,""subset_seed"":1045,""indices_sha256"":""e2da847cde724d51bc98e40ef26a113a40793ca246f2d0ae12653044b1306f0e""},{""layout_seed"":46,""subset_seed"":1046,""indices_sha256"":""dd926a2ac07c39394ce769aa4c154a0ad4c328f1488628d453412625130f39db""},{""layout_seed"":47,""subset_seed"":1047,""indices_sha256"":""ca1d9fe953c53db333ab30391e8478aea8ff0262edf1be95a4d1c7ace11c6e2c""},{""layout_seed"":48,""subset_seed"":1048,""indices_sha256"":""4339ec215f1367435ab66440f1dca119ec07c63601bc6d435543730cdce20c64""},{""layout_seed"":49,""subset_seed"":1049,""indices_sha256"":""03aa2b39735a07362b898e09054bd4358358c9119084afa4e3be9f46cce1cf2a""},{""layout_seed"":50,""subset_seed"":1050,""indices_sha256"":""2df0442a26b31945a518a260b90224db8085616e444c38a1137bb12cd0c9f26c""},{""layout_seed"":51,""subset_seed"":1051,""indices_sha256"":""7df13e5b264af41ae8ae36df92359ac85ad4e1a86bd1291c8a0c9fc464b59a5a""},{""layout_seed"":52,""subset_seed"":1052,""indices_sha256"":""2d09cff7ce712cc34bf6067c83fc7837ec7e4e521b6e5fc082fc99cbf466753e""},{""layout_seed"":53,""subset_seed"":1053,""indices_sha256"":""7ab71e8644011afede30ae56e15ad19431d77e02d83548325da6af8837dfcd7d""},{""layout_seed"":54,""subset_seed"":1054,""indices_sha256"":""28bd194842383ab9fe7a444f497dc98c8ab2c6e54ef251b2b0ae9dfa6fd93eab""},{""layout_seed"":55,""subset_seed"":1055,""indices_sha256"":""2159089aeb7aef262563dfe98e85c3e537a025241e9b0cc2022dfef23a0bd790""},{""layout_seed"":56,""subset_seed"":1056,""indices_sha256"":""d857259751ce5fdac0deb773ec165c5053ff1866d5ad1017addcc736c7f47c10""},{""layout_seed"":57,""subset_seed"":1057,""indices_sha256"":""a86469a2f149e30b9e942084ff4386bed5af010f3149a4cc1a267911fb8a3414""},{""layout_seed"":58,""subset_seed"":1058,""indices_sha256"":""572bc10bda3007e87939e769bc9203729935e1192e822bccc8ecfd9aa4588a8c""},{""layout_seed"":59,""subset_seed"":1059,""indices_sha256"":""a4883fdba8984f06f62147152122ef348a77056745b35709a8ebbef3acb5ef10""},{""layout_seed"":60,""subset_seed"":1060,""indices_sha256"":""1b6dd378b9c2c669937b8f1619511d79814ea46a787d61433830d768f3ea575f""},{""layout_seed"":61,""subset_seed"":1061,""indices_sha256"":""b86253350f41076f23d3730930a753b3fdbe2b12d7c5db52f7513a429da00e57""}]",practically comparable (within 5%)
blobs,dtw_beta0,dire,cuml_tsne,cuML t-SNE,20,4.719861085783217,3.942515877121599,-0.7773452086616175,0.05600769342710385,-0.8035576160558523,-0.7511328012673827,-0.16469662867898247,-0.2596329649589226,0.01857765550203674,3.8829317993191537,4.643691970830997,"[-0.8303206485766554,-0.6794639909738525,-0.8124793498377954,-0.7873027583542584,-0.6961621096258495,-0.8237013545552769,-0.8165476077624034,-0.7591877473048387,-0.8861191376386928,-0.780958072562389,-0.8099913038593876,-0.8712971440564825,-0.718227326692567,-0.7379110588781956,-0.8066020600202912,-0.7525171845764538,-0.7338598617819718,-0.7171100616640333,-0.7871845150811669,-0.7399608794297872]","[{""layout_seed"":42,""subset_seed"":1042,""indices_sha256"":""f21a6049aecd66457998ee8110618e72e93f0b8a7dca99d89354d300c1227f94""},{""layout_seed"":43,""subset_seed"":1043,""indices_sha256"":""4f4b2f59b597ed6a6289677b5380c5734ea1b9a6d9461db4459ee25ce256f1cf""},{""layout_seed"":44,""subset_seed"":1044,""indices_sha256"":""7b240478418ffe4e85da0391fb37b2c71f880fb7840cafb162ee95f18d69b2f2""},{""layout_seed"":45,""subset_seed"":1045,""indices_sha256"":""e2da847cde724d51bc98e40ef26a113a40793ca246f2d0ae12653044b1306f0e""},{""layout_seed"":46,""subset_seed"":1046,""indices_sha256"":""dd926a2ac07c39394ce769aa4c154a0ad4c328f1488628d453412625130f39db""},{""layout_seed"":47,""subset_seed"":1047,""indices_sha256"":""ca1d9fe953c53db333ab30391e8478aea8ff0262edf1be95a4d1c7ace11c6e2c""},{""layout_seed"":48,""subset_seed"":1048,""indices_sha256"":""4339ec215f1367435ab66440f1dca119ec07c63601bc6d435543730cdce20c64""},{""layout_seed"":49,""subset_seed"":1049,""indices_sha256"":""03aa2b39735a07362b898e09054bd4358358c9119084afa4e3be9f46cce1cf2a""},{""layout_seed"":50,""subset_seed"":1050,""indices_sha256"":""2df0442a26b31945a518a260b90224db8085616e444c38a1137bb12cd0c9f26c""},{""layout_seed"":51,""subset_seed"":1051,""indices_sha256"":""7df13e5b264af41ae8ae36df92359ac85ad4e1a86bd1291c8a0c9fc464b59a5a""},{""layout_seed"":52,""subset_seed"":1052,""indices_sha256"":""2d09cff7ce712cc34bf6067c83fc7837ec7e4e521b6e5fc082fc99cbf466753e""},{""layout_seed"":53,""subset_seed"":1053,""indices_sha256"":""7ab71e8644011afede30ae56e15ad19431d77e02d83548325da6af8837dfcd7d""},{""layout_seed"":54,""subset_seed"":1054,""indices_sha256"":""28bd194842383ab9fe7a444f497dc98c8ab2c6e54ef251b2b0ae9dfa6fd93eab""},{""layout_seed"":55,""subset_seed"":1055,""indices_sha256"":""2159089aeb7aef262563dfe98e85c3e537a025241e9b0cc2022dfef23a0bd790""},{""layout_seed"":56,""subset_seed"":1056,""indices_sha256"":""d857259751ce5fdac0deb773ec165c5053ff1866d5ad1017addcc736c7f47c10""},{""layout_seed"":57,""subset_seed"":1057,""indices_sha256"":""a86469a2f149e30b9e942084ff4386bed5af010f3149a4cc1a267911fb8a3414""},{""layout_seed"":58,""subset_seed"":1058,""indices_sha256"":""572bc10bda3007e87939e769bc9203729935e1192e822bccc8ecfd9aa4588a8c""},{""layout_seed"":59,""subset_seed"":1059,""indices_sha256"":""a4883fdba8984f06f62147152122ef348a77056745b35709a8ebbef3acb5ef10""},{""layout_seed"":60,""subset_seed"":1060,""indices_sha256"":""1b6dd378b9c2c669937b8f1619511d79814ea46a787d61433830d768f3ea575f""},{""layout_seed"":61,""subset_seed"":1061,""indices_sha256"":""b86253350f41076f23d3730930a753b3fdbe2b12d7c5db52f7513a429da00e57""}]",cuML t-SNE has lower discrepancy
blobs,dtw_beta1,dire,cuml_tsne,cuML t-SNE,20,7.946147423558995,6.816573217056356,-1.1295742065026366,0.2331592375245599,-1.2386960886540146,-1.0204523243512587,-0.14215369364449978,-0.2205373070926191,0.04050121955926881,6.364831679372175,7.3439632696267525,"[-0.8585861712374063,-0.9791315902545774,-1.2443174561611903,-1.0638624341427994,-1.1335393783816645,-1.3998286703412157,-1.5052250642663791,-0.8400597996733401,-0.9826398314825999,-0.7959735139715827,-1.415784867396475,-0.9312683783066609,-1.012778016265992,-1.4303488637298516,-1.3972592148123377,-1.0060286838828008,-1.0577983511553173,-0.8663498094496891,-1.2429122658880765,-1.4277917692527717]","[{""layout_seed"":42,""subset_seed"":1042,""indices_sha256"":""f21a6049aecd66457998ee8110618e72e93f0b8a7dca99d89354d300c1227f94""},{""layout_seed"":43,""subset_seed"":1043,""indices_sha256"":""4f4b2f59b597ed6a6289677b5380c5734ea1b9a6d9461db4459ee25ce256f1cf""},{""layout_seed"":44,""subset_seed"":1044,""indices_sha256"":""7b240478418ffe4e85da0391fb37b2c71f880fb7840cafb162ee95f18d69b2f2""},{""layout_seed"":45,""subset_seed"":1045,""indices_sha256"":""e2da847cde724d51bc98e40ef26a113a40793ca246f2d0ae12653044b1306f0e""},{""layout_seed"":46,""subset_seed"":1046,""indices_sha256"":""dd926a2ac07c39394ce769aa4c154a0ad4c328f1488628d453412625130f39db""},{""layout_seed"":47,""subset_seed"":1047,""indices_sha256"":""ca1d9fe953c53db333ab30391e8478aea8ff0262edf1be95a4d1c7ace11c6e2c""},{""layout_seed"":48,""subset_seed"":1048,""indices_sha256"":""4339ec215f1367435ab66440f1dca119ec07c63601bc6d435543730cdce20c64""},{""layout_seed"":49,""subset_seed"":1049,""indices_sha256"":""03aa2b39735a07362b898e09054bd4358358c9119084afa4e3be9f46cce1cf2a""},{""layout_seed"":50,""subset_seed"":1050,""indices_sha256"":""2df0442a26b31945a518a260b90224db8085616e444c38a1137bb12cd0c9f26c""},{""layout_seed"":51,""subset_seed"":1051,""indices_sha256"":""7df13e5b264af41ae8ae36df92359ac85ad4e1a86bd1291c8a0c9fc464b59a5a""},{""layout_seed"":52,""subset_seed"":1052,""indices_sha256"":""2d09cff7ce712cc34bf6067c83fc7837ec7e4e521b6e5fc082fc99cbf466753e""},{""layout_seed"":53,""subset_seed"":1053,""indices_sha256"":""7ab71e8644011afede30ae56e15ad19431d77e02d83548325da6af8837dfcd7d""},{""layout_seed"":54,""subset_seed"":1054,""indices_sha256"":""28bd194842383ab9fe7a444f497dc98c8ab2c6e54ef251b2b0ae9dfa6fd93eab""},{""layout_seed"":55,""subset_seed"":1055,""indices_sha256"":""2159089aeb7aef262563dfe98e85c3e537a025241e9b0cc2022dfef23a0bd790""},{""layout_seed"":56,""subset_seed"":1056,""indices_sha256"":""d857259751ce5fdac0deb773ec165c5053ff1866d5ad1017addcc736c7f47c10""},{""layout_seed"":57,""subset_seed"":1057,""indices_sha256"":""a86469a2f149e30b9e942084ff4386bed5af010f3149a4cc1a267911fb8a3414""},{""layout_seed"":58,""subset_seed"":1058,""indices_sha256"":""572bc10bda3007e87939e769bc9203729935e1192e822bccc8ecfd9aa4588a8c""},{""layout_seed"":59,""subset_seed"":1059,""indices_sha256"":""a4883fdba8984f06f62147152122ef348a77056745b35709a8ebbef3acb5ef10""},{""layout_seed"":60,""subset_seed"":1060,""indices_sha256"":""1b6dd378b9c2c669937b8f1619511d79814ea46a787d61433830d768f3ea575f""},{""layout_seed"":61,""subset_seed"":1061,""indices_sha256"":""b86253350f41076f23d3730930a753b3fdbe2b12d7c5db52f7513a429da00e57""}]",cuML t-SNE has lower discrepancy
blobs,dtw_beta0,dire,opentsne,openTSNE,10,4.731939514291744,4.723064124148547,-0.008875390143196604,0.06225476079987847,-0.053409763210941485,0.03565898292454828,-0.0018756347405520532,-0.0026723700710112935,0.018957342215574633,4.693554038802166,4.66400162497614,"[-0.08929729775764272,-0.009489556601452342,-0.008068639383569831,-0.027980544159205145,0.08534790219743282,-0.009180395244181128,0.009539142846274551,0.06418431591071982,-0.1218660025892051,0.01805717334886303]","[{""layout_seed"":42,""subset_seed"":1042,""indices_sha256"":""f21a6049aecd66457998ee8110618e72e93f0b8a7dca99d89354d300c1227f94""},{""layout_seed"":43,""subset_seed"":1043,""indices_sha256"":""4f4b2f59b597ed6a6289677b5380c5734ea1b9a6d9461db4459ee25ce256f1cf""},{""layout_seed"":44,""subset_seed"":1044,""indices_sha256"":""7b240478418ffe4e85da0391fb37b2c71f880fb7840cafb162ee95f18d69b2f2""},{""layout_seed"":45,""subset_seed"":1045,""indices_sha256"":""e2da847cde724d51bc98e40ef26a113a40793ca246f2d0ae12653044b1306f0e""},{""layout_seed"":46,""subset_seed"":1046,""indices_sha256"":""dd926a2ac07c39394ce769aa4c154a0ad4c328f1488628d453412625130f39db""},{""layout_seed"":47,""subset_seed"":1047,""indices_sha256"":""ca1d9fe953c53db333ab30391e8478aea8ff0262edf1be95a4d1c7ace11c6e2c""},{""layout_seed"":48,""subset_seed"":1048,""indices_sha256"":""4339ec215f1367435ab66440f1dca119ec07c63601bc6d435543730cdce20c64""},{""layout_seed"":49,""subset_seed"":1049,""indices_sha256"":""03aa2b39735a07362b898e09054bd4358358c9119084afa4e3be9f46cce1cf2a""},{""layout_seed"":50,""subset_seed"":1050,""indices_sha256"":""2df0442a26b31945a518a260b90224db8085616e444c38a1137bb12cd0c9f26c""},{""layout_seed"":51,""subset_seed"":1051,""indices_sha256"":""7df13e5b264af41ae8ae36df92359ac85ad4e1a86bd1291c8a0c9fc464b59a5a""}]",practically comparable (within 5%)
blobs,dtw_beta1,dire,opentsne,openTSNE,10,7.942097323893163,8.322107862500406,0.38001053860724354,0.26055786345664533,0.19361867157857085,0.5664024056359163,0.04784763055773848,0.06746237805643898,0.04676093600092704,7.541613049215049,7.3439632696267525,"[0.6077315362403635,0.19764977958829633,0.4334886025218232,0.059611777444414926,0.14212157560785865,0.1643700614463235,0.21687157985705596,0.6872999704234868,0.47919043301791486,0.811770069924898]","[{""layout_seed"":42,""subset_seed"":1042,""indices_sha256"":""f21a6049aecd66457998ee8110618e72e93f0b8a7dca99d89354d300c1227f94""},{""layout_seed"":43,""subset_seed"":1043,""indices_sha256"":""4f4b2f59b597ed6a6289677b5380c5734ea1b9a6d9461db4459ee25ce256f1cf""},{""layout_seed"":44,""subset_seed"":1044,""indices_sha256"":""7b240478418ffe4e85da0391fb37b2c71f880fb7840cafb162ee95f18d69b2f2""},{""layout_seed"":45,""subset_seed"":1045,""indices_sha256"":""e2da847cde724d51bc98e40ef26a113a40793ca246f2d0ae12653044b1306f0e""},{""layout_seed"":46,""subset_seed"":1046,""indices_sha256"":""dd926a2ac07c39394ce769aa4c154a0ad4c328f1488628d453412625130f39db""},{""layout_seed"":47,""subset_seed"":1047,""indices_sha256"":""ca1d9fe953c53db333ab30391e8478aea8ff0262edf1be95a4d1c7ace11c6e2c""},{""layout_seed"":48,""subset_seed"":1048,""indices_sha256"":""4339ec215f1367435ab66440f1dca119ec07c63601bc6d435543730cdce20c64""},{""layout_seed"":49,""subset_seed"":1049,""indices_sha256"":""03aa2b39735a07362b898e09054bd4358358c9119084afa4e3be9f46cce1cf2a""},{""layout_seed"":50,""subset_seed"":1050,""indices_sha256"":""2df0442a26b31945a518a260b90224db8085616e444c38a1137bb12cd0c9f26c""},{""layout_seed"":51,""subset_seed"":1051,""indices_sha256"":""7df13e5b264af41ae8ae36df92359ac85ad4e1a86bd1291c8a0c9fc464b59a5a""}]",practically comparable (within 5%)
